2e+20	4.23698166929e-44	4.23698166929e-44
2.099809981e+20	3.84376284986e-44	3.84376284986e-44
2.199619962e+20	3.50284783441e-44	3.50284783441e-44
2.29942994299e+20	3.20535556112e-44	3.20535556112e-44
2.39923992399e+20	2.94421294083e-44	2.94421294083e-44
2.49904990499e+20	2.71373051786e-44	2.71373051786e-44
2.59885988599e+20	2.50928993696e-44	2.50928993696e-44
2.69866986699e+20	2.3271107738e-44	2.3271107738e-44
2.79847984798e+20	2.16407450519e-44	2.16407450519e-44
2.89828982898e+20	2.01759015895e-44	2.01759015895e-44
2.99809980998e+20	1.8854907348e-44	1.8854907348e-44
3.09790979098e+20	1.76595259772e-44	1.76595259772e-44
3.19771977198e+20	1.65743220008e-44	1.65743220008e-44
3.29752975298e+20	1.55861600234e-44	1.55861600234e-44
3.39733973397e+20	1.4683805371e-44	1.4683805371e-44
3.49714971497e+20	1.38576033491e-44	1.38576033491e-44
3.59695969597e+20	1.30992199143e-44	1.30992199143e-44
3.69676967697e+20	1.24014306796e-44	1.24014306796e-44
3.79657965797e+20	1.17579482253e-44	1.17579482253e-44
3.89638963896e+20	1.11632799695e-44	1.11632799695e-44
3.99619961996e+20	1.06126105701e-44	1.06126105701e-44
4.09600960096e+20	1.01017041362e-44	1.01017041362e-44
4.19581958196e+20	9.62682252447e-45	9.62682252447e-45
4.29562956296e+20	9.18465676743e-45	9.18465676743e-45
4.39543954395e+20	8.77226927449e-45	8.77226927449e-45
4.49524952495e+20	8.38704491502e-45	8.38704491502e-45
4.59505950595e+20	8.02664945656e-45	8.02664945656e-45
4.69486948695e+20	7.68899412117e-45	7.68899412117e-45
4.79467946795e+20	7.37220525175e-45	7.37220525175e-45
4.89448944894e+20	7.07459826344e-45	7.07459826344e-45
4.99429942994e+20	6.79465520195e-45	6.79465520195e-45
5.09410941094e+20	6.53100534918e-45	6.53100534918e-45
5.19391939194e+20	6.28240841215e-45	6.28240841215e-45
5.29372937294e+20	6.04773990951e-45	6.04773990951e-45
5.39353935394e+20	5.82597843311e-45	5.82597843311e-45
5.49334933493e+20	5.61619451487e-45	5.61619451487e-45
5.59315931593e+20	5.41754087168e-45	5.41754087168e-45
5.69296929693e+20	5.2292438368e-45	5.2292438368e-45
5.79277927793e+20	5.05059581582e-45	5.05059581582e-45
5.89258925893e+20	4.88094862921e-45	4.88094862921e-45
5.99239923992e+20	4.71970762472e-45	4.71970762472e-45
6.09220922092e+20	4.56632645924e-45	4.56632645924e-45
6.19201920192e+20	4.42030246468e-45	4.42030246468e-45
6.29182918292e+20	4.28117252427e-45	4.28117252427e-45
6.39163916392e+20	4.14850939614e-45	4.14850939614e-45
6.49144914491e+20	4.02191842939e-45	4.02191842939e-45
6.59125912591e+20	3.90103462566e-45	3.90103462566e-45
6.69106910691e+20	3.78552000519e-45	3.78552000519e-45
6.79087908791e+20	3.67506124183e-45	3.67506124183e-45
6.89068906891e+20	3.56936753615e-45	3.56936753615e-45
6.9904990499e+20	3.46816869949e-45	3.46816869949e-45
7.0903090309e+20	3.37121342553e-45	3.37121342553e-45
7.1901190119e+20	3.27826772864e-45	3.27826772864e-45
7.2899289929e+20	3.1891135308e-45	3.1891135308e-45
7.3897389739e+20	3.10354738125e-45	3.10354738125e-45
7.4895489549e+20	3.0213792948e-45	3.0213792948e-45
7.58935893589e+20	2.94243169631e-45	2.94243169631e-45
7.68916891689e+20	2.86653846048e-45	2.86653846048e-45
7.78897889789e+20	2.79354403725e-45	2.79354403725e-45
7.88878887889e+20	2.72330265407e-45	2.72330265407e-45
7.98859885989e+20	2.65567758761e-45	2.65567758761e-45
8.08840884088e+20	2.59054049789e-45	2.59054049789e-45
8.18821882188e+20	2.52777081895e-45	2.52777081895e-45
8.28802880288e+20	2.4672552005e-45	2.4672552005e-45
8.38783878388e+20	2.4088869959e-45	2.4088869959e-45
8.48764876488e+20	2.35256579191e-45	2.35256579191e-45
8.58745874587e+20	2.29819697658e-45	2.29819697658e-45
8.68726872687e+20	2.24569134164e-45	2.24569134164e-45
8.78707870787e+20	2.19496471635e-45	2.19496471635e-45
8.88688868887e+20	2.14593762993e-45	2.14593762993e-45
8.98669866987e+20	2.09853500013e-45	2.09853500013e-45
9.08650865087e+20	2.0526858456e-45	2.0526858456e-45
9.18631863186e+20	2.00832302002e-45	2.00832302002e-45
9.28612861286e+20	1.9653829661e-45	1.9653829661e-45
9.38593859386e+20	1.92380548782e-45	1.92380548782e-45
9.48574857486e+20	1.88353353936e-45	1.88353353936e-45
9.58555855586e+20	1.8445130293e-45	1.8445130293e-45
9.68536853685e+20	1.80669263892e-45	1.80669263892e-45
9.78517851785e+20	1.77002365336e-45	1.77002365336e-45
9.88498849885e+20	1.73445980469e-45	1.73445980469e-45
9.98479847985e+20	1.69995712585e-45	1.69995712585e-45
1.00846084608e+21	1.66647381476e-45	1.66647381476e-45
1.01844184418e+21	1.63397010759e-45	1.63397010759e-45
1.02842284228e+21	1.60240816067e-45	1.60240816067e-45
1.03840384038e+21	1.5717519403e-45	1.5717519403e-45
1.04838483848e+21	1.54196711983e-45	1.54196711983e-45
1.05836583658e+21	1.51302098354e-45	1.51302098354e-45
1.06834683468e+21	1.48488233679e-45	1.48488233679e-45
1.07832783278e+21	1.45752142188e-45	1.45752142188e-45
1.08830883088e+21	1.4309098394e-45	1.4309098394e-45
1.09828982898e+21	1.40502047448e-45	1.40502047448e-45
1.10827082708e+21	1.37982742769e-45	1.37982742769e-45
1.11825182518e+21	1.35530595027e-45	1.35530595027e-45
1.12823282328e+21	1.33143238329e-45	1.33143238329e-45
1.13821382138e+21	1.30818410058e-45	1.30818410058e-45
1.14819481948e+21	1.28553945508e-45	1.28553945508e-45
1.15817581758e+21	1.2634777285e-45	1.2634777285e-45
1.16815681568e+21	1.2419790838e-45	1.2419790838e-45
1.17813781378e+21	1.22102452069e-45	1.22102452069e-45
1.18811881188e+21	1.20059583357e-45	1.20059583357e-45
1.19809980998e+21	1.180675572e-45	1.180675572e-45
