2e+20	2.13560524976e-40	2.13560524976e-40
2.099809981e+20	1.93740751358e-40	1.93740751358e-40
2.199619962e+20	1.76557294984e-40	1.76557294984e-40
2.29942994299e+20	1.61562515441e-40	1.61562515441e-40
2.39923992399e+20	1.48399901242e-40	1.48399901242e-40
2.49904990499e+20	1.36782681464e-40	1.36782681464e-40
2.59885988599e+20	1.26478072855e-40	1.26478072855e-40
2.69866986699e+20	1.17295527175e-40	1.17295527175e-40
2.79847984798e+20	1.090778586e-40	1.090778586e-40
2.89828982898e+20	1.01694471953e-40	1.01694471953e-40
2.99809980998e+20	9.50361419026e-41	9.50361419026e-41
3.09790979098e+20	8.9010950079e-41	8.9010950079e-41
3.19771977198e+20	8.3541095617e-41	8.3541095617e-41
3.29752975298e+20	7.85603709612e-41	7.85603709612e-41
3.39733973397e+20	7.40121489407e-41	7.40121489407e-41
3.49714971497e+20	6.98477661016e-41	6.98477661016e-41
3.59695969597e+20	6.60252155904e-41	6.60252155904e-41
3.69676967697e+20	6.25080836573e-41	6.25080836573e-41
3.79657965797e+20	5.92646792368e-41	5.92646792368e-41
3.89638963896e+20	5.62673175579e-41	5.62673175579e-41
3.99619961996e+20	5.34917274045e-41	5.34917274045e-41
4.09600960096e+20	5.09165582214e-41	5.09165582214e-41
4.19581958196e+20	4.85229682979e-41	4.85229682979e-41
4.29562956296e+20	4.62942791373e-41	4.62942791373e-41
4.39543954395e+20	4.42156841289e-41	4.42156841289e-41
4.49524952495e+20	4.22740019866e-41	4.22740019866e-41
4.59505950595e+20	4.04574672618e-41	4.04574672618e-41
4.69486948695e+20	3.87555516927e-41	3.87555516927e-41
4.79467946795e+20	3.71588113115e-41	3.71588113115e-41
4.89448944894e+20	3.56587551484e-41	3.56587551484e-41
4.99429942994e+20	3.42477321173e-41	3.42477321173e-41
5.09410941094e+20	3.29188332605e-41	3.29188332605e-41
5.19391939194e+20	3.16658070139e-41	3.16658070139e-41
5.29372937294e+20	3.04829855497e-41	3.04829855497e-41
5.39353935394e+20	2.93652205694e-41	2.93652205694e-41
5.49334933493e+20	2.83078271888e-41	2.83078271888e-41
5.59315931593e+20	2.73065347679e-41	2.73065347679e-41
5.69296929693e+20	2.63574437225e-41	2.63574437225e-41
5.79277927793e+20	2.54569874985e-41	2.54569874985e-41
5.89258925893e+20	2.46018990167e-41	2.46018990167e-41
5.99239923992e+20	2.37891809959e-41	2.37891809959e-41
6.09220922092e+20	2.30160796521e-41	2.30160796521e-41
6.19201920192e+20	2.22800613406e-41	2.22800613406e-41
6.29182918292e+20	2.15787917711e-41	2.15787917711e-41
6.39163916392e+20	2.09101174765e-41	2.09101174765e-41
6.49144914491e+20	2.02720492613e-41	2.02720492613e-41
6.59125912591e+20	1.96627473903e-41	1.96627473903e-41
6.69106910691e+20	1.90805083127e-41	1.90805083127e-41
